VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
sv5YlZspb30,10,20,236993,unverified,174,English,GROUP OF SAMURAIES LOOKING FOR THEIR ENEMIES
sv5YlZspb30,10,20,844963,unverified,134,English,Farmers are planting crops.
sv5YlZspb30,10,20,214410,unverified,25,English,People are planting rice.
sv5YlZspb30,10,20,169605,unverified,25,English,Vietnamese people are planting rice.
sv5YlZspb30,10,20,169072,unverified,42,English,People are working in the farm.
sv5YlZspb30,10,20,564099,unverified,50,English,A rice field being planted by several people.
sv5YlZspb30,10,20,871585,unverified,75,English,They harvest rice while singing.
sv5YlZspb30,10,20,467982,unverified,235,English,Chinese people planting paddy in their fields.
sv5YlZspb30,10,20,927299,unverified,63,English,Workers are working in the fields together.
sv5YlZspb30,10,20,748930,unverified,50,English,A group of people are planting in a field.
sv5YlZspb30,10,20,309959,unverified,22,English,People picked rice in the paddy fields.
sv5YlZspb30,10,20,762891,unverified,19,English,The farmers are planting rice.
sv5YlZspb30,10,20,675312,unverified,79,English,People are planting rice in a paddy.
sv5YlZspb30,10,20,553931,unverified,25,English,People picked rice in the rice paddy field.
J_evFB7RIKA,104,120,682611,clean,64,English,Someone is removing the seeds from a green pepper.
J_evFB7RIKA,104,120,760882,clean,57,English,a person is slicing a bell pepper.
J_evFB7RIKA,104,120,878566,clean,35,English,A man slices a green pepper and takes out its seeds.
J_evFB7RIKA,104,120,135621,clean,69,English,A man cut a bell pepper in half and cleaned out the seeds.
J_evFB7RIKA,104,120,280252,clean,68,English,A person is slicing a capsicum.
J_evFB7RIKA,104,120,159786,clean,377,English,A chef removes the pit from a bell pepper.
J_evFB7RIKA,104,120,435773,clean,55,English,A man is slicing a pepper.
J_evFB7RIKA,104,120,922727,clean,47,English,Someone is removing the seeds from a bell pepper.
J_evFB7RIKA,104,120,275759,clean,37,English,A woman is slicing some vegetables.
J_evFB7RIKA,104,120,825347,clean,17,English,A man is taking out the insides of a green pepper.
J_evFB7RIKA,104,120,374994,clean,77,English,A person is cutting a green pepper.
J_evFB7RIKA,104,120,297776,clean,48,English,A person cuts a big green pepper apart.
J_evFB7RIKA,104,120,155632,clean,31,English,A person is cutting a green pepper.
J_evFB7RIKA,104,120,169605,clean,13,English,A pepper is being sliced.
J_evFB7RIKA,104,120,617730,clean,17,English,A person is slicing a bell pepper.
J_evFB7RIKA,104,120,772960,clean,143,English,"A man removes the seeds and the stem of a green bell pepper cut in half, using a knife."
J_evFB7RIKA,104,120,309959,clean,19,English,Someone sliced the green bell pepper.
J_evFB7RIKA,104,120,762891,clean,26,English,The man is slicing and cleaning a green bell pepper.
J_evFB7RIKA,104,120,807872,clean,24,English,A man cuts up some green peppers.
J_evFB7RIKA,104,120,553931,clean,29,English,The lady cut a bell pepper and cored it.
AKVBK-0veE8,5,12,760882,clean,32,English,A person driving a car backs up.
AKVBK-0veE8,5,12,135621,clean,68,English,A small car backs out of a parking space.
AKVBK-0veE8,5,12,159786,clean,195,English,A driver moves a car in reverse.
AKVBK-0veE8,5,12,435773,clean,17,English,A car is backing up on the road.
AKVBK-0veE8,5,12,922727,clean,46,English,Someone is moving a car in reverse.
AKVBK-0veE8,5,12,275759,clean,37,English,A car is taking reverse.
AKVBK-0veE8,5,12,157374,clean,52,English,A van is backing out of a driveway.
AKVBK-0veE8,5,12,374994,clean,147,English,A car is backing away from automatic poles.
AKVBK-0veE8,5,12,297776,clean,31,English,A car backs out of a space.
AKVBK-0veE8,5,12,181773,clean,29,English,A car is backing out of a blocked lane.
AKVBK-0veE8,5,12,155632,clean,23,English,A car is backing up.
AKVBK-0veE8,5,12,169605,clean,17,English,Someone is driving a car.
AKVBK-0veE8,5,12,617730,clean,24,English,A car is backing up.
AKVBK-0veE8,5,12,309959,clean,15,English,The car backed up.
AKVBK-0veE8,5,12,762891,clean,30,English,The car backed out of the driveway.
AKVBK-0veE8,5,12,215924,clean,82,English,A car backs out of a drive way.
AKVBK-0veE8,5,12,807872,clean,22,English,A car backs out of the frame.
AKVBK-0veE8,5,12,553931,clean,25,English,The car backed away from two posts.
_O9kWD8nuRU,70,76,682611,clean,58,English,A woman is cutting the peel off a potato with a large knife.
_O9kWD8nuRU,70,76,760882,clean,15,English,A woman peels a potato.
_O9kWD8nuRU,70,76,878566,clean,36,English,A woman is slicing the skin off a wild potato.
_O9kWD8nuRU,70,76,707318,clean,14,English,A woman is peeling a potato.
_O9kWD8nuRU,70,76,135621,clean,162,English,A woman is peeling a tuber.
_O9kWD8nuRU,70,76,280252,clean,28,English,A woman is peeling a ginger.
_O9kWD8nuRU,70,76,157374,clean,29,English,A woman is peeling a potato with a knife.
_O9kWD8nuRU,70,76,297776,clean,23,English,A woman peels a small potato.
_O9kWD8nuRU,70,76,373663,clean,21,English,A woman is peeling a potato.
_O9kWD8nuRU,70,76,155632,clean,17,English,A woman is peeling a potato.
_O9kWD8nuRU,70,76,617730,clean,16,English,A woman is peeling potatoes.
_O9kWD8nuRU,70,76,309959,clean,21,English,The lady peeled the skin off the potatoe.
_O9kWD8nuRU,70,76,762891,clean,19,English,The woman is peeling ginger.
_O9kWD8nuRU,70,76,675312,clean,47,English,A woman is peeling a potato.
_O9kWD8nuRU,70,76,807872,clean,20,English,A woman cuts a vegetable.
_O9kWD8nuRU,70,76,553931,clean,19,English,The lady peeled the skin off the potatoe.
6gQu8PWhFoQ,37,41,760882,clean,13,English,A man crashes on his motorcycle.
6gQu8PWhFoQ,37,41,707318,clean,15,English,A person crashes on a motorcycle.
6gQu8PWhFoQ,37,41,159786,clean,1203,English,A man falls off a motorcycle.
6gQu8PWhFoQ,37,41,922727,clean,37,English,Someone had a bike accident.
6gQu8PWhFoQ,37,41,275759,clean,30,English,A man is crashing his bike.
6gQu8PWhFoQ,37,41,373663,clean,211,English,Someone is sliding with a motorcycle.
6gQu8PWhFoQ,37,41,155632,clean,88,English,A man is crashing a motorcycle.
6gQu8PWhFoQ,37,41,169605,clean,12,English,A man wrecks a motorcycle.
6gQu8PWhFoQ,37,41,617730,clean,38,English,A motorcyclist crashes on his motorcycle.
6gQu8PWhFoQ,37,41,309959,clean,25,English,The man crashed on his motorcycle and skidded a long way.
6gQu8PWhFoQ,37,41,762891,clean,17,English,The man flew off his motorcycle.
6gQu8PWhFoQ,37,41,215924,clean,204,English,A guy flips off his motorcycle.
6gQu8PWhFoQ,37,41,675312,clean,124,English,A motorcyclist is sliding along the asphalt and through a barrier.
6gQu8PWhFoQ,37,41,807872,clean,19,English,A bike crashes.
6gQu8PWhFoQ,37,41,553931,clean,19,English,The man fell of his motorcycle and skidded.
IhwPQL9dFYc,171,175,682611,clean,62,English,A woman adds diced onion pieces into a skillet of cooked ground meat.
IhwPQL9dFYc,171,175,760882,clean,11,English,A person puts garlic into a skillet.
IhwPQL9dFYc,171,175,707318,clean,17,English,A woman puts garlic on a skillet of beef.
IhwPQL9dFYc,171,175,135621,clean,72,English,Someone is putting a bowl of diced potatoes into a skillet containing diced pieces of meat.
IhwPQL9dFYc,171,175,257511,clean,24,English,A woman is adding ingredients to a pan that is simmering on a stove.
IhwPQL9dFYc,171,175,275759,clean,35,English,A woman is adding sliced ginger to frying pan.
IhwPQL9dFYc,171,175,157374,clean,84,English,A woman is adding ingredients to a wok.
IhwPQL9dFYc,171,175,297776,clean,35,English,A woman puts ingredients into a pan.
IhwPQL9dFYc,171,175,373663,clean,59,English,Someone is putting some ingredients into a pan.
IhwPQL9dFYc,171,175,155632,clean,20,English,A woman is putting garlic into a pan.
IhwPQL9dFYc,171,175,617730,clean,52,English,A woman is adding garlic to some meat.
IhwPQL9dFYc,171,175,309959,clean,17,English,The lady added the garlic to the food in the pan.
IhwPQL9dFYc,171,175,762891,clean,15,English,The woman added garlic to the pan.
IhwPQL9dFYc,171,175,675312,clean,86,English,A woman is adding diced ginger and garlic to a frying pan.
IhwPQL9dFYc,171,175,807872,clean,19,English,A woman dumps some rice into a pot.
IhwPQL9dFYc,171,175,625932,clean,44,English,Food is in a pan frying.
IhwPQL9dFYc,171,175,553931,clean,25,English,The lady added the garlic to the brown rice in the pan.
0lh_UWF9ZP4,62,69,682611,clean,112,English,A woman is stirring rice in a glass bowl with a plastic spoon.
0lh_UWF9ZP4,62,69,760882,clean,12,English,A woman mixes rice.
0lh_UWF9ZP4,62,69,707318,clean,14,English,A woman is mixing rice in a bowl.
0lh_UWF9ZP4,62,69,135621,clean,312,English,A woman is using a spoon to stir the ingredients of a bowl.
0lh_UWF9ZP4,62,69,257511,clean,28,English,A woman is stirring together ingredients in a glass bowl.
0lh_UWF9ZP4,62,69,275759,clean,38,English,A woman is preparing some food.
0lh_UWF9ZP4,62,69,157374,clean,91,English,A woman is mixing sushi ingredients in a bowl.
0lh_UWF9ZP4,62,69,373663,clean,31,English,A woman is stirring ingredients in a bowl.
0lh_UWF9ZP4,62,69,155632,clean,24,English,A woman is stirring a bowl of rice.
0lh_UWF9ZP4,62,69,169605,clean,14,English,Someone is mixing ingrediants.
0lh_UWF9ZP4,62,69,617730,clean,22,English,A woman is mixing ingredients in a bowl.
0lh_UWF9ZP4,62,69,309959,clean,17,English,The lady stirred the hot food in the bowl.
0lh_UWF9ZP4,62,69,762891,clean,11,English,The woman is mixing rice.
0lh_UWF9ZP4,62,69,807872,clean,20,English,A woman stirs a rice mixture.
0lh_UWF9ZP4,62,69,553931,clean,23,English,The lady stirred the hot food in the bowl.
b24_bb57PPk,631,637,550906,clean,44,English,Marlon Wayons serving food at an event.
b24_bb57PPk,631,637,275759,clean,57,English,A man is serving food and talking with peoples in a restaurant.
b24_bb57PPk,631,637,374994,clean,12,English,A man is serving food to other men.
b24_bb57PPk,631,637,617730,clean,30,English,A man is serving several guests.
b24_bb57PPk,631,637,922727,clean,41,English,A man is talking and serving food.
b24_bb57PPk,631,637,159786,clean,276,English,A man serves food to judges.
b24_bb57PPk,631,637,760882,clean,24,English,A man serves food to people at a table.
b24_bb57PPk,631,637,807872,clean,21,English,A man serves food to three people.
b24_bb57PPk,631,637,135621,clean,80,English,A waiter is placing a salad on a table occupied by several men.
b24_bb57PPk,631,637,155632,clean,23,English,A waiter is serving food.
b24_bb57PPk,631,637,825347,clean,14,English,A waiter is serving some people at a table.
b24_bb57PPk,631,637,772960,clean,331,English,"A waiter is talking to a gentleman seated at a dining table with other men in a restaurant, as he places a plate with food on the table."
b24_bb57PPk,631,637,297776,clean,35,English,A waiter serves food to two men.
b24_bb57PPk,631,637,215924,clean,44,English,A waiter serves some people.
b24_bb57PPk,631,637,682611,clean,110,English,Four men sitting at a table are being served by a waiter who is talking to one of the men.
b24_bb57PPk,631,637,309959,clean,15,English,The men were served by a waiter.
b24_bb57PPk,631,637,553931,clean,23,English,The men were served by the waiter.
b24_bb57PPk,631,637,762891,clean,17,English,The waiter served food.
TPD5wO_LEPU,2,6,682611,clean,69,English,A young boy is cleaning a wood floor with a sweeper.
TPD5wO_LEPU,2,6,760882,clean,11,English,A boy is vacuuming.
TPD5wO_LEPU,2,6,878566,clean,38,English,A little boy is vacuuming the floor.
TPD5wO_LEPU,2,6,707318,clean,13,English,A boy is vacuuming.
TPD5wO_LEPU,2,6,135621,clean,51,English,A young boy is vacuuming the carpet.
TPD5wO_LEPU,2,6,280252,clean,32,English,A boy is vacuuming a house.
TPD5wO_LEPU,2,6,257511,clean,23,English,A little boy is vacuuming the floor.
TPD5wO_LEPU,2,6,435773,clean,24,English,A little boy is vacuuming the carpet.
TPD5wO_LEPU,2,6,275759,clean,42,English,A boy is doing vacuum cleaning.
TPD5wO_LEPU,2,6,157374,clean,29,English,A small child is vacuuming the floor.
TPD5wO_LEPU,2,6,373663,clean,100,English,A little boy is vacuuming a floor.
TPD5wO_LEPU,2,6,155632,clean,15,English,A child is vacuuming the floor.
TPD5wO_LEPU,2,6,617730,clean,45,English,A boy is vacuuming.
TPD5wO_LEPU,2,6,762891,clean,14,English,The little boy is vacuuming.
TPD5wO_LEPU,2,6,675312,clean,98,English,A little boy is vacuuming the floor.
TPD5wO_LEPU,2,6,807872,clean,19,English,A boy vacuums the floor.
8MVo7fje_oE,108,113,682611,clean,88,English,A man places a rectangular plastic container of pasta into a microwave oven.
8MVo7fje_oE,108,113,760882,clean,41,English,A person microwaves food.
8MVo7fje_oE,108,113,707318,clean,16,English,A man cooks food in a microwave.
8MVo7fje_oE,108,113,135621,clean,54,English,A man places a rectangular plastic container into a microwave oven.
8MVo7fje_oE,108,113,280252,clean,42,English,A person is putting a box in the microwave.
8MVo7fje_oE,108,113,257511,clean,25,English,A man is putting a container of pasta into the microwave.
8MVo7fje_oE,108,113,275759,clean,613,English,A man putting something in a microwave oven.
8MVo7fje_oE,108,113,157374,clean,65,English,A man is microwaving pasta in a container.
8MVo7fje_oE,108,113,374994,clean,15,English,A person is placing a container of food in a microwave.
8MVo7fje_oE,108,113,373663,clean,39,English,A man is placing a container into a microwave oven.
8MVo7fje_oE,108,113,155632,clean,32,English,A woman is putting a dish of liquid in a microwave.
8MVo7fje_oE,108,113,617730,clean,19,English,A man is placing a bowl of pasta into a microwave.
8MVo7fje_oE,108,113,762891,clean,25,English,The man put the container into the microwave.
8MVo7fje_oE,108,113,807872,clean,29,English,A man puts some pasta in the microwave.
HzYtvOYOEoU,21,32,550906,clean,130,English,A group of women do a tribal dance.
HzYtvOYOEoU,21,32,807872,clean,37,English,A group of dancers perform a choreographed maneuver.
HzYtvOYOEoU,21,32,825347,clean,15,English,A group of Indian women are dancing.
HzYtvOYOEoU,21,32,922727,clean,34,English,A group of women are dancing.
HzYtvOYOEoU,21,32,772960,clean,108,English,A group of women are holding each other and dancing to music in the open.
HzYtvOYOEoU,21,32,297776,clean,46,English,A group of women dance in a line.
HzYtvOYOEoU,21,32,159786,clean,760,English,A group of women dance in concert with each other.
HzYtvOYOEoU,21,32,295615,clean,66,English,A group of women dance together in some sort of ceremonious dance.
HzYtvOYOEoU,21,32,135621,clean,76,English,A number of women are dancing in a circle which unfolds into a line as they continue to dance.
HzYtvOYOEoU,21,32,280252,clean,51,English,Girls are dancing together on the ground.
HzYtvOYOEoU,21,32,617730,clean,20,English,Several woman are dancing.
HzYtvOYOEoU,21,32,155632,clean,26,English,Some women are dancing.
HzYtvOYOEoU,21,32,553931,clean,23,English,The ladies danced a traditional dance outside.
HzYtvOYOEoU,21,32,309959,clean,16,English,The ladies danced outside.
HzYtvOYOEoU,21,32,762891,clean,176,English,The women are dancing.
HzYtvOYOEoU,21,32,275759,clean,26,English,Tribes are dancing.
HzYtvOYOEoU,21,32,760882,clean,32,English,Women are holding each other and dancing together.
HzYtvOYOEoU,21,32,374994,clean,27,English,Women are ritually dancing in a village.
4D1o4FC8YbA,29,39,550906,clean,22,English,A woman dances in the rain out side.
4D1o4FC8YbA,29,39,215924,clean,30,English,A girl dances in the rain.
4D1o4FC8YbA,29,39,297776,clean,28,English,A woman dances in the rain.
4D1o4FC8YbA,29,39,807872,clean,29,English,A woman dances in the rain.
4D1o4FC8YbA,29,39,760882,clean,54,English,A woman is dancing and signing in the rain.
4D1o4FC8YbA,29,39,435773,clean,19,English,A woman is dancing and singing in the rain.
4D1o4FC8YbA,29,39,772960,clean,74,English,A woman is dancing in the rain in a garden.
4D1o4FC8YbA,29,39,155632,clean,18,English,A woman is dancing in the rain.
4D1o4FC8YbA,29,39,651813,clean,46,English,A woman is dancing in the rain.
4D1o4FC8YbA,29,39,625932,clean,27,English,A woman is dancing in the rain.
4D1o4FC8YbA,29,39,374994,clean,24,English,A woman is dancing in the rain.
4D1o4FC8YbA,29,39,922727,clean,33,English,A woman is dancing in the rain.
4D1o4FC8YbA,29,39,825347,clean,15,English,A woman is dancing in the rain.
4D1o4FC8YbA,29,39,275759,clean,47,English,A woman is dancing.
4D1o4FC8YbA,29,39,309959,clean,19,English,The girl danced in the rain.
4D1o4FC8YbA,29,39,553931,clean,15,English,The lady danced in the rain.
4D1o4FC8YbA,29,39,762891,clean,24,English,The woman is dancing in the rain.
IhwPQL9dFYc,130,136,682611,clean,43,English,A woman is slicing tofu into strips.
IhwPQL9dFYc,130,136,760882,clean,12,English,A woman slices tofu.
